season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances,home_run
0.061224489795918366,0.05714285714285714,81.9390625,0.21875,0.053125,18.459375,0.07446808510638298,3.5,0
0.06,0.05714285714285714,81.90897832817338,0.21671826625386997,0.05263157894736842,18.46439628482972,0.031578947368421054,3.5,0
0.058823529411764705,0.027777777777777776,81.86848484848484,0.21515151515151515,0.05454545454545454,18.39090909090909,0.015625,3.6,0
0.057692307692307696,0.02564102564102564,81.91686746987952,0.21686746987951808,0.05421686746987952,18.481927710843372,0.02877697841726619,3.9,0
0.05660377358490566,0.025,81.82064896755162,0.2153392330383481,0.05309734513274336,18.480825958702066,0.030612244897959183,4.0,0
0.05555555555555555,0.024390243902439025,81.87906976744186,0.21220930232558138,0.05232558139534884,19.011627906976745,0.08771929824561403,4.1,0
0.05474452554744526,0.024390243902439025,81.91342857142857,0.20857142857142857,0.05142857142857143,18.802857142857142,0.031496062992125984,4.1,0
0.0539568345323741,0.022727272727272728,81.86348314606742,0.2050561797752809,0.05056179775280899,19.126404494382022,0.02054794520547945,4.4,0
0.053763440860215055,0.023809523809523808,81.89444444444445,0.20833333333333334,0.05,19.21388888888889,0.027522935779816515,4.2,0
0.05357142857142857,0.0,81.95069252077562,0.21052631578947367,0.04986149584487535,19.155124653739612,0.015748031496062992,3.9,0
0.05319148936170213,0.0,82.00357142857143,0.21153846153846154,0.04945054945054945,19.104395604395606,0.022222222222222223,3.7,0
0.053003533568904596,0.0,82.01835616438356,0.21095890410958903,0.049315068493150684,19.134246575342466,0.0,3.3,0
0.05226480836236934,0.0,88.0,0.0,0.0,12.0,0.018518518518518517,3.2,0
0.052083333333333336,0.0,88.0,0.0,0.0,12.0,0.03076923076923077,2.8,0
0.05190311418685121,0.0,82.13692722371968,0.21293800539083557,0.04851752021563342,19.00808625336927,0.07142857142857142,2.4,0
0.051194539249146756,0.0,82.05973333333334,0.21333333333333335,0.048,19.117333333333335,0.013605442176870748,2.3,1
0.05387205387205387,0.043478260869565216,82.17277486910994,0.21465968586387435,0.049738219895287955,19.259162303664922,0.008928571428571428,2.3,0
0.053156146179401995,0.043478260869565216,82.2139534883721,0.21705426356589147,0.04909560723514212,19.511627906976745,0.0,2.3,1
0.05537459283387622,0.07142857142857142,82.1706329113924,0.21772151898734177,0.053164556962025315,19.544303797468356,0.009523809523809525,2.8,0
0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,4.0,0
0.0,0.0,89.7,0.3333333333333333,0.0,33.333333333333336,0.0,2.0,0
0.0,0.0,87.68000000000002,0.2,0.0,18.2,0.022222222222222223,2.0,0
0.0,0.0,85.7375,0.125,0.0,22.75,0.0,2.3333333333333335,0
0.0,0.0,82.66666666666667,0.1111111111111111,0.0,17.666666666666668,0.0,2.0,0
0.0,0.0,80.83571428571429,0.07142857142857142,0.0,22.5,0.0,2.2,0
0.0,0.0,78.375,0.08333333333333333,0.0,18.291666666666668,0.05084745762711865,2.5,0
0.0,0.0,79.16799999999999,0.12,0.0,19.88,0.06756756756756757,2.2857142857142856,0
0.0,0.0,77.3607142857143,0.10714285714285714,0.0,16.428571428571427,0.0,2.25,0
0.0,0.0,75.84242424242423,0.09090909090909091,0.0,19.96969696969697,0.02040816326530612,2.2222222222222223,0
0.0,0.0,74.1076923076923,0.07692307692307693,0.0,24.846153846153847,0.1111111111111111,2.2,0
