batter,season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances
687637,0.02247191011235955,0.030303030303030304,82.71261261261262,0.22972972972972974,0.04054054054054054,24.05855855855856,0.020833333333333332,3.3
687749,0.023809523809523808,0.058823529411764705,80.92962962962963,0.25925925925925924,0.06172839506172839,15.666666666666666,0.020833333333333332,1.7
687859,0.007142857142857143,0.03333333333333333,82.78411458333333,0.21875,0.013020833333333334,19.1796875,0.020833333333333332,3.0
687952,0.05303030303030303,0.02564102564102564,82.26255924170617,0.2037914691943128,0.06635071090047394,20.72037914691943,0.020833333333333332,3.9
687957,0.0,0.0,88.0,0.0,0.0,12.0,0.020833333333333332,3.6
688363,0.0,0.0,80.4274193548387,0.1774193548387097,0.03225806451612903,19.35483870967742,0.020833333333333332,2.4
689414,0.02680965147453083,0.030303030303030304,80.01648351648352,0.189010989010989,0.017582417582417582,16.716483516483517,0.020833333333333332,3.3
690022,0.0,0.0,86.63333333333334,0.1111111111111111,0.0,5.111111111111111,0.020833333333333332,2.25
690291,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,4.0
690924,0.0,0.0,78.59101123595507,0.14606741573033707,0.033707865168539325,30.202247191011235,0.020833333333333332,2.4
690976,0.015267175572519083,0.0,82.17552447552448,0.23076923076923078,0.006993006993006993,17.097902097902097,0.020833333333333332,2.4
690984,0.0196078431372549,0.02857142857142857,88.0,0.0,0.0,12.0,0.020833333333333332,3.5
690993,0.03202846975088968,0.0,82.88403361344538,0.23529411764705882,0.04481792717086835,17.58263305322129,0.020833333333333332,2.9
691002,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,4.0
691011,0.022222222222222223,0.05555555555555555,79.70181818181818,0.2,0.022727272727272728,19.09090909090909,0.020833333333333332,3.6
691016,0.04823151125401929,0.047619047619047616,84.74923857868022,0.26903553299492383,0.04060913705583756,16.068527918781726,0.020833333333333332,4.2
691019,0.028985507246376812,0.029411764705882353,81.9729411764706,0.25882352941176473,0.047058823529411764,15.988235294117647,0.020833333333333332,3.4
691023,0.03953488372093023,0.047619047619047616,84.89631782945736,0.28294573643410853,0.06589147286821706,15.029069767441861,0.020833333333333332,4.2
691026,0.01098901098901099,0.024390243902439025,88.0,0.0,0.0,12.0,0.020833333333333332,4.1
691176,0.02617801047120419,0.022222222222222223,81.93636363636364,0.2608695652173913,0.03162055335968379,19.549407114624508,0.020833333333333332,4.5
691182,0.038461538461538464,0.038461538461538464,76.58125000000001,0.03125,0.03125,18.0625,0.020833333333333332,2.6
691277,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,4.0
691373,0.0,0.0,79.02878787878787,0.16666666666666666,0.015151515151515152,18.015151515151516,0.020833333333333332,2.8
691406,0.0611353711790393,0.047619047619047616,87.34176245210729,0.3735632183908046,0.08237547892720307,12.262452107279694,0.020833333333333332,4.2
691458,0.01020408163265306,0.0,82.28485915492958,0.2852112676056338,0.0528169014084507,15.869718309859154,0.020833333333333332,3.5
691594,0.019169329073482427,0.0,81.21223628691983,0.22362869198312235,0.012658227848101266,15.529535864978904,0.020833333333333332,4.0
691718,0.07322175732217573,0.14583333333333334,83.67939297124602,0.3003194888178914,0.0670926517571885,23.549520766773163,0.020833333333333332,4.8
691720,0.03125,0.023809523809523808,82.64251968503937,0.24671916010498687,0.04199475065616798,15.984251968503937,0.020833333333333332,4.2
691723,0.05970149253731343,0.07692307692307693,84.37118155619596,0.3227665706051873,0.069164265129683,23.15850144092219,0.020833333333333332,3.9
691728,0.05714285714285714,0.0,82.990625,0.25,0.0625,12.03125,0.020833333333333332,1.9
691740,0.022222222222222223,0.09090909090909091,80.38652849740933,0.17616580310880828,0.025906735751295335,19.76683937823834,0.020833333333333332,3.3
691777,0.035211267605633804,0.05714285714285714,82.08728323699422,0.20809248554913296,0.05202312138728324,23.08092485549133,0.020833333333333332,3.5
691781,0.03773584905660377,0.02631578947368421,83.429,0.305,0.055,19.81,0.020833333333333332,3.8
691783,0.03389830508474576,0.06451612903225806,79.67066666666666,0.10666666666666667,0.02666666666666667,13.76,0.020833333333333332,3.1
691785,0.015748031496062992,0.0,80.02590361445783,0.22289156626506024,0.024096385542168676,10.572289156626505,0.020833333333333332,3.5
